attack_row_id,date_complete,annee,pays,zone,localite,activite,type_attaque,attack_latitude,attack_longitude,species,nearest_gbif_record_id,nearest_distance_km,gbif_coordinate_uncertainty_m,distance_band,occurrences_within_25km,occurrences_within_100km,juvenile_occurrences_within_100km,gbif_observed_at,gbif_source_url
4066,1999-09-10,1999,USA,South Carolina,"Isle of Palms, Charleston County",Wading,Unprovoked,32.7867697,-79.7880359,Carcharodon carcharias,6441095820,1.98,257.0,proximite_forte,1,2,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4066,1999-09-10,1999,USA,South Carolina,"Isle of Palms, Charleston County",Wading,Unprovoked,32.7867697,-79.7880359,Galeocerdo cuvier,6399752821,165.62,28902.0,pas_de_proximite_100km,0,0,0,2026-06-04T11:19,https://www.gbif.org/occurrence/6399752821
4066,1999-09-10,1999,USA,South Carolina,"Isle of Palms, Charleston County",Wading,Unprovoked,32.7867697,-79.7880359,Rhincodon typus,6253026970,941.73,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4069,2000-07-25,2000,USA,Florida,"New Smyrna Beach, Volusia County",Inconnue,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4069,2000-07-25,2000,USA,Florida,"New Smyrna Beach, Volusia County",Inconnue,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4069,2000-07-25,2000,USA,Florida,"New Smyrna Beach, Volusia County",Inconnue,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4069,2000-07-25,2000,USA,Florida,"New Smyrna Beach, Volusia County",Inconnue,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4074,2000-09-08,2000,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4074,2000-09-08,2000,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4074,2000-09-08,2000,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4074,2000-09-08,2000,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4079,2000-08-31,2000,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4079,2000-08-31,2000,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4079,2000-08-31,2000,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4079,2000-08-31,2000,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4087,2000-02-21,2000,USA,Florida,"Riviera Beach, Palm Beach County",Inconnue,Unprovoked,26.784343,-80.0650293,Carcharhinus leucas,6236219201,10.16,29822.0,proximite_forte,7,10,1,2026-03-16T11:54:07,https://www.gbif.org/occurrence/6236219201
4087,2000-02-21,2000,USA,Florida,"Riviera Beach, Palm Beach County",Inconnue,Unprovoked,26.784343,-80.0650293,Carcharodon carcharias,6441095820,666.75,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4087,2000-02-21,2000,USA,Florida,"Riviera Beach, Palm Beach County",Inconnue,Unprovoked,26.784343,-80.0650293,Galeocerdo cuvier,6235030691,19.08,29798.0,proximite_forte,1,2,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
4087,2000-02-21,2000,USA,Florida,"Riviera Beach, Palm Beach County",Inconnue,Unprovoked,26.784343,-80.0650293,Rhincodon typus,6253026970,325.53,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4092,2000-09-10,2000,USA,Florida,"Vero Beach, Indian River County",Swimming,Unprovoked,27.6387163,-80.3975399,Carcharhinus leucas,6499859773,13.03,29704.0,proximite_forte,2,8,4,2026-07-14T11:25:55,https://www.gbif.org/occurrence/6499859773
4092,2000-09-10,2000,USA,Florida,"Vero Beach, Indian River County",Swimming,Unprovoked,27.6387163,-80.3975399,Carcharodon carcharias,6441095820,574.11,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4092,2000-09-10,2000,USA,Florida,"Vero Beach, Indian River County",Swimming,Unprovoked,27.6387163,-80.3975399,Galeocerdo cuvier,6235030691,81.45,29798.0,proximite_regionale,0,1,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
4092,2000-09-10,2000,USA,Florida,"Vero Beach, Indian River County",Swimming,Unprovoked,27.6387163,-80.3975399,Rhincodon typus,6253026970,384.59,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4097,2000-09-19,2000,AUSTRALIA,New South Wales,Wollongong,Fell onto dead shark,Provoked,-34.4278083,150.893054,Carcharhinus leucas,6481240461,68.91,17.0,proximite_regionale,0,1,0,2026-01-22T00:00,https://www.gbif.org/occurrence/6481240461
4097,2000-09-19,2000,AUSTRALIA,New South Wales,Wollongong,Fell onto dead shark,Provoked,-34.4278083,150.893054,Carcharodon carcharias,6159298926,181.24,,pas_de_proximite_100km,0,0,0,2026-02-03T04:38:07,https://www.gbif.org/occurrence/6159298926
4097,2000-09-19,2000,AUSTRALIA,New South Wales,Wollongong,Fell onto dead shark,Provoked,-34.4278083,150.893054,Galeocerdo cuvier,6133086834,732.01,5.0,pas_de_proximite_100km,0,0,0,2026-02-02T13:14:46,https://www.gbif.org/occurrence/6133086834
4097,2000-09-19,2000,AUSTRALIA,New South Wales,Wollongong,Fell onto dead shark,Provoked,-34.4278083,150.893054,Rhincodon typus,6235620031,2070.27,28818.0,pas_de_proximite_100km,0,0,0,2026-02-19T12:26,https://www.gbif.org/occurrence/6235620031
4106,2000-07-16,2000,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Surfing,Unprovoked,-32.9729225,27.9244827,Carcharhinus leucas,6130149287,354.37,29330.0,pas_de_proximite_100km,0,0,0,2026-01-10T07:45:33,https://www.gbif.org/occurrence/6130149287
4106,2000-07-16,2000,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Surfing,Unprovoked,-32.9729225,27.9244827,Carcharodon carcharias,6480081628,24.5,29039.0,proximite_forte,1,2,0,2026-01-19T13:45:33,https://www.gbif.org/occurrence/6480081628
4106,2000-07-16,2000,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Surfing,Unprovoked,-32.9729225,27.9244827,Galeocerdo cuvier,5206523433,817.6,29798.0,pas_de_proximite_100km,0,0,0,2025-03-25T01:26:01,https://www.gbif.org/occurrence/5206523433
4106,2000-07-16,2000,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Surfing,Unprovoked,-32.9729225,27.9244827,Rhincodon typus,6352311338,1668.43,1358701.0,pas_de_proximite_100km,0,0,0,2026-05-28,https://www.gbif.org/occurrence/6352311338
4108,2000-09-11,2000,USA,Florida,"Daytona Beach Shores, Volusia County",Swimming / Body surfing,Unprovoked,29.1760933,-80.9828323,Carcharhinus leucas,6133570230,14.37,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4108,2000-09-11,2000,USA,Florida,"Daytona Beach Shores, Volusia County",Swimming / Body surfing,Unprovoked,29.1760933,-80.9828323,Carcharodon carcharias,6441095820,415.77,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4108,2000-09-11,2000,USA,Florida,"Daytona Beach Shores, Volusia County",Swimming / Body surfing,Unprovoked,29.1760933,-80.9828323,Galeocerdo cuvier,6399953055,78.0,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4108,2000-09-11,2000,USA,Florida,"Daytona Beach Shores, Volusia County",Swimming / Body surfing,Unprovoked,29.1760933,-80.9828323,Rhincodon typus,6253026970,524.52,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4116,2000-09-16,2000,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Carcharhinus leucas,6130999421,419.72,29533.0,pas_de_proximite_100km,0,0,0,2026-01-17T15:30:29,https://www.gbif.org/occurrence/6130999421
4116,2000-09-16,2000,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Carcharodon carcharias,6441095820,1.98,257.0,proximite_forte,1,2,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4116,2000-09-16,2000,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Galeocerdo cuvier,6399752821,165.62,28902.0,pas_de_proximite_100km,0,0,0,2026-06-04T11:19,https://www.gbif.org/occurrence/6399752821
4116,2000-09-16,2000,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Rhincodon typus,6253026970,941.73,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4120,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4120,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4120,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4120,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4122,2000-08-10,2000,USA,Florida,Florida Keys,Attempting to illegally enter the USA,Invalid,24.6736205,-81.4981792,Carcharhinus leucas,6273845090,7.22,30047.0,proximite_forte,2,5,3,2026-04-24T11:59,https://www.gbif.org/occurrence/6273845090
4122,2000-08-10,2000,USA,Florida,Florida Keys,Attempting to illegally enter the USA,Invalid,24.6736205,-81.4981792,Carcharodon carcharias,6400039718,825.73,49.0,pas_de_proximite_100km,0,0,0,2026-02-25T14:55,https://www.gbif.org/occurrence/6400039718
4122,2000-08-10,2000,USA,Florida,Florida Keys,Attempting to illegally enter the USA,Invalid,24.6736205,-81.4981792,Galeocerdo cuvier,5133758058,53.51,30025.0,proximite_regionale,0,1,0,2025-03-01T13:40,https://www.gbif.org/occurrence/5133758058
4122,2000-08-10,2000,USA,Florida,Florida Keys,Attempting to illegally enter the USA,Invalid,24.6736205,-81.4981792,Rhincodon typus,6253026970,72.94,30069.0,proximite_regionale,0,1,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4125,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Carcharhinus leucas,6441992985,33.59,29382.0,proximite_regionale,0,4,1,2026-07-01T19:21:05,https://www.gbif.org/occurrence/6441992985
4125,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Carcharodon carcharias,6400039718,80.15,49.0,proximite_regionale,0,1,1,2026-02-25T14:55,https://www.gbif.org/occurrence/6400039718
4125,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Galeocerdo cuvier,6399625675,110.2,29382.0,pas_de_proximite_100km,0,0,0,2026-05-18T11:02:32,https://www.gbif.org/occurrence/6399625675
4125,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Rhincodon typus,6178385871,404.43,29751.0,pas_de_proximite_100km,0,0,0,2026-03-06T11:12:50,https://www.gbif.org/occurrence/6178385871
4138,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Body surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4138,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Body surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4138,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Body surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4138,2000-10-06,2000,USA,Florida,"New Smyrna Beach, Volusia County",Body surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4148,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Carcharhinus leucas,6441992985,33.59,29382.0,proximite_regionale,0,4,1,2026-07-01T19:21:05,https://www.gbif.org/occurrence/6441992985
4148,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Carcharodon carcharias,6400039718,80.15,49.0,proximite_regionale,0,1,1,2026-02-25T14:55,https://www.gbif.org/occurrence/6400039718
4148,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Galeocerdo cuvier,6399625675,110.2,29382.0,pas_de_proximite_100km,0,0,0,2026-05-18T11:02:32,https://www.gbif.org/occurrence/6399625675
4148,2000-06-09,2000,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,Unprovoked,30.2711224,-87.6893826,Rhincodon typus,6178385871,404.43,29751.0,pas_de_proximite_100km,0,0,0,2026-03-06T11:12:50,https://www.gbif.org/occurrence/6178385871
4149,2000-03-26,2000,USA,Florida,"Juno Beach, Palm Beach County",Boogie boarding,Unprovoked,26.8815475,-80.0539253,Carcharhinus leucas,6236036723,0.69,29798.0,proximite_forte,5,11,2,2026-03-27T15:00,https://www.gbif.org/occurrence/6236036723
4149,2000-03-26,2000,USA,Florida,"Juno Beach, Palm Beach County",Boogie boarding,Unprovoked,26.8815475,-80.0539253,Carcharodon carcharias,6441095820,655.91,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4149,2000-03-26,2000,USA,Florida,"Juno Beach, Palm Beach County",Boogie boarding,Unprovoked,26.8815475,-80.0539253,Galeocerdo cuvier,6235030691,10.35,29798.0,proximite_forte,1,2,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
4149,2000-03-26,2000,USA,Florida,"Juno Beach, Palm Beach County",Boogie boarding,Unprovoked,26.8815475,-80.0539253,Rhincodon typus,6253026970,334.38,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4153,2000-06-13,2000,USA,Florida,"Pensacola Bay, Escambia County",Sailing,Watercraft,30.388064,-87.1876779,Carcharhinus leucas,6470427141,22.49,29382.0,proximite_forte,1,4,1,2026-07-05T17:40:05,https://www.gbif.org/occurrence/6470427141
4153,2000-06-13,2000,USA,Florida,"Pensacola Bay, Escambia County",Sailing,Watercraft,30.388064,-87.1876779,Carcharodon carcharias,6400039718,31.11,49.0,proximite_regionale,0,1,1,2026-02-25T14:55,https://www.gbif.org/occurrence/6400039718
4153,2000-06-13,2000,USA,Florida,"Pensacola Bay, Escambia County",Sailing,Watercraft,30.388064,-87.1876779,Galeocerdo cuvier,6399625675,63.37,29382.0,proximite_regionale,0,2,1,2026-05-18T11:02:32,https://www.gbif.org/occurrence/6399625675
4153,2000-06-13,2000,USA,Florida,"Pensacola Bay, Escambia County",Sailing,Watercraft,30.388064,-87.1876779,Rhincodon typus,6178385871,444.77,29751.0,pas_de_proximite_100km,0,0,0,2026-03-06T11:12:50,https://www.gbif.org/occurrence/6178385871
4154,2000-07-04,2000,USA,Florida,"Daytona Beach, Volusia County",Wading,Unprovoked,29.2108147,-81.0228331,Carcharhinus leucas,6133570230,19.73,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4154,2000-07-04,2000,USA,Florida,"Daytona Beach, Volusia County",Wading,Unprovoked,29.2108147,-81.0228331,Carcharodon carcharias,6441095820,413.1,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4154,2000-07-04,2000,USA,Florida,"Daytona Beach, Volusia County",Wading,Unprovoked,29.2108147,-81.0228331,Galeocerdo cuvier,6399953055,72.96,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4154,2000-07-04,2000,USA,Florida,"Daytona Beach, Volusia County",Wading,Unprovoked,29.2108147,-81.0228331,Rhincodon typus,6253026970,527.37,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4167,2001-08-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4167,2001-08-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4167,2001-08-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4167,2001-08-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4170,2001-09-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4170,2001-09-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4170,2001-09-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4170,2001-09-18,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4172,2001-04-12,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4172,2001-04-12,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4172,2001-04-12,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4172,2001-04-12,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4173,2001-07-03,2001,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Carcharhinus leucas,6130999421,419.72,29533.0,pas_de_proximite_100km,0,0,0,2026-01-17T15:30:29,https://www.gbif.org/occurrence/6130999421
4173,2001-07-03,2001,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Carcharodon carcharias,6441095820,1.98,257.0,proximite_forte,1,2,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4173,2001-07-03,2001,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Galeocerdo cuvier,6399752821,165.62,28902.0,pas_de_proximite_100km,0,0,0,2026-06-04T11:19,https://www.gbif.org/occurrence/6399752821
4173,2001-07-03,2001,USA,South Carolina,"Isle of Palms, Charleston County",Inconnue,Unprovoked,32.7867697,-79.7880359,Rhincodon typus,6253026970,941.73,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4191,2001-08-19,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4191,2001-08-19,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4191,2001-08-19,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4191,2001-08-19,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4192,2001-04-10,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4192,2001-04-10,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4192,2001-04-10,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4192,2001-04-10,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4204,2001-08-21,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4204,2001-08-21,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4204,2001-08-21,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
4204,2001-08-21,2001,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
4205,2001-04-12,2001,USA,Florida,"New Smyrna Beach, Volusia County",Body boarding,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
4205,2001-04-12,2001,USA,Florida,"New Smyrna Beach, Volusia County",Body boarding,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
4205,2001-04-12,2001,USA,Florida,"New Smyrna Beach, Volusia County",Body boarding,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
