source,source_record_id,species,scientific_name,observed_at,latitude,longitude,country,locality,life_stage,basis_of_record,coordinate_uncertainty_m,dataset_name,license,source_url,retrieved_at
gbif,6178385871,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-06T11:12:50,27.332718,-90.135976,United States of America,,,HUMAN_OBSERVATION,29751.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6178385871,2026-09-23T07:34:08.019566+00:00
gbif,6178423828,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-02T02:19,24.193491,-110.354115,Mexico,,,HUMAN_OBSERVATION,244.0,iNaturalist research-grade observations,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/6178423828,2026-09-23T07:34:08.019566+00:00
gbif,6178745735,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-10T12:01:04,10.479445,-85.784163,Costa Rica,,,HUMAN_OBSERVATION,31189.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6178745735,2026-09-23T07:34:08.019566+00:00
gbif,6178784429,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-04T13:43,-10.433515,105.744468,Christmas Island,,,HUMAN_OBSERVATION,31189.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6178784429,2026-09-23T07:34:08.019566+00:00
gbif,6179518612,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-15T10:02:38,9.479589,123.50622,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6179518612,2026-09-23T07:34:08.019566+00:00
gbif,6182746299,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-08,7.738872,-81.579701,Panama,Veraquas,Unknown,HUMAN_OBSERVATION,10.0,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6182746299,2026-09-23T07:34:08.019566+00:00
gbif,6182843836,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-08,7.686312,-81.608902,Panama,Coiba NP,Unknown,HUMAN_OBSERVATION,10.0,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6182843836,2026-09-23T07:34:08.019566+00:00
gbif,6184880550,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-27,7.819792,-81.752246,Panama,,,HUMAN_OBSERVATION,31302.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6184880550,2026-09-23T07:34:08.019566+00:00
gbif,6185689540,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-22T05:37,4.451546,73.331959,Maldives,,,HUMAN_OBSERVATION,31403.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6185689540,2026-09-23T07:34:08.019566+00:00
gbif,6194532301,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-05T09:13:42,24.193614,-110.382261,Mexico,"Baja California Sur, Mexico",,HUMAN_OBSERVATION,111319.49,Happywhale - Whale shark in North Pacific Ocean,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/6194532301,2026-09-23T07:34:08.019566+00:00
gbif,6398572054,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-04T10:55:19,-0.596103,-91.360731,Ecuador,,,HUMAN_OBSERVATION,31451.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6398572054,2026-09-23T07:34:08.019566+00:00
gbif,6441734045,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-03T16:07,24.184344,-110.406956,Mexico,,,HUMAN_OBSERVATION,488.0,iNaturalist research-grade observations,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/6441734045,2026-09-23T07:34:08.019566+00:00
gbif,6188245570,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-03T15:35:46,-1.99314,-81.632851,Ecuador,,,HUMAN_OBSERVATION,307713.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6188245570,2026-09-23T07:34:08.019566+00:00
gbif,6188334886,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-02T06:57:53,9.528125,123.594146,Philippines,,Juvenile,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6188334886,2026-09-23T07:34:08.019566+00:00
gbif,6188454873,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-03T06:22:12,2.660818,73.146862,Maldives,,,HUMAN_OBSERVATION,363791.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6188454873,2026-09-23T07:34:08.019566+00:00
gbif,6195451191,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-08T11:44:49,24.176754,-110.353434,Mexico,,,HUMAN_OBSERVATION,228.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6195451191,2026-09-23T07:34:08.019566+00:00
gbif,6195543994,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-11T08:14,20.077694,40.241456,Saudi Arabia,,,HUMAN_OBSERVATION,30508.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6195543994,2026-09-23T07:34:08.019566+00:00
gbif,6195642908,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-11T17:46:46,4.95146,73.019527,Maldives,,,HUMAN_OBSERVATION,123840.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6195642908,2026-09-23T07:34:08.019566+00:00
gbif,6234204493,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-15T05:56,9.467394,123.224048,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234204493,2026-09-23T07:34:08.019566+00:00
